x1,x2,y
-0.5810659036233283,0.8418371395091182,0
-0.8943089783528816,-0.2078351042678377,0
-1.2075520530824362,0.21203379324294505,0
-1.3641735904472143,0.0020993444875536805,0
-0.7376874409881049,1.0517715882645096,0
-0.11120129152899556,1.6815749345306827,0
-1.3641735904472143,0.6319026907537268,0
-0.7376874409881049,0.6319026907537268,0
-1.6774166651767675,-0.41776955302322905,0
-0.8943089783528816,0.0020993444875536805,0
-0.11120129152899556,1.261706037019901,0
-1.0509305157176596,0.6319026907537268,0
-1.0509305157176596,-0.2078351042678377,0
-1.8340382025415456,-0.2078351042678377,0
0.5152848579301124,1.891509383286074,0
0.3586633205653358,2.7312471783076395,0
-0.11120129152899556,1.6815749345306827,0
-0.5810659036233283,0.8418371395091182,0
0.3586633205653358,1.4716404857752914,0
-0.5810659036233283,1.4716404857752914,0
-0.11120129152899556,0.6319026907537268,0
-0.5810659036233283,1.261706037019901,0
-1.3641735904472143,1.0517715882645096,0
-0.5810659036233283,0.4219682419983355,0
-1.0509305157176596,0.6319026907537268,0
-0.7376874409881049,-0.2078351042678377,0
-0.7376874409881049,0.6319026907537268,0
-0.42444436625855025,0.8418371395091182,0
-0.42444436625855025,0.6319026907537268,0
-1.2075520530824362,0.21203379324294505,0
-1.0509305157176596,0.0020993444875536805,0
-0.11120129152899556,0.6319026907537268,0
-0.42444436625855025,2.1014438320414643,0
0.04542024583578108,2.311378280796857,0
-0.8943089783528816,0.0020993444875536805,0
-0.7376874409881049,0.21203379324294505,0
0.04542024583578108,0.8418371395091182,0
-0.8943089783528816,1.0517715882645096,0
-1.6774166651767675,-0.2078351042678377,0
-0.5810659036233283,0.6319026907537268,0
-0.7376874409881049,0.8418371395091182,0
-1.5207951278119909,-1.6773762455555763,0
-1.6774166651767675,0.21203379324294505,0
-0.7376874409881049,0.8418371395091182,0
-0.5810659036233283,1.4716404857752914,0
-1.0509305157176596,-0.2078351042678377,0
-0.5810659036233283,1.4716404857752914,0
-1.3641735904472143,0.21203379324294505,0
-0.2678228288937736,1.261706037019901,0
-0.7376874409881049,0.4219682419983355,0
2.394743306307439,0.21203379324294505,1
1.4550140821187765,0.21203379324294505,1
2.2381217689426625,0.0020993444875536805,1
0.04542024583578108,-1.6773762455555763,1
1.611635619483553,-0.6277040017786204,1
0.3586633205653358,-0.6277040017786204,1
1.2983925447539983,0.4219682419983355,1
-0.8943089783528816,-1.467441796800185,1
1.7682571568483296,-0.41776955302322905,1
-0.42444436625855025,-0.8376384505340109,1
-0.7376874409881049,-2.3071795918217495,1
0.6719063952948905,-0.2078351042678377,1
0.8285279326596671,-1.8873106943109668,1
0.9851494700244438,-0.41776955302322905,1
0.2020417832005577,-0.41776955302322905,1
1.9248786942131078,0.0020993444875536805,1
0.2020417832005577,-0.2078351042678377,1
0.5152848579301124,-0.8376384505340109,1
1.1417710073892218,-1.8873106943109668,1
0.2020417832005577,-1.2575073480447936,1
0.6719063952948905,0.21203379324294505,1
0.9851494700244438,-0.6277040017786204,1
1.2983925447539983,-1.2575073480447936,1
0.9851494700244438,-0.6277040017786204,1
1.4550140821187765,-0.41776955302322905,1
1.7682571568483296,-0.2078351042678377,1
2.0815002315778846,-0.6277040017786204,1
1.9248786942131078,-0.2078351042678377,1
0.8285279326596671,-0.41776955302322905,1
0.3586633205653358,-1.0475728992894022,1
0.04542024583578108,-1.467441796800185,1
0.04542024583578108,-1.467441796800185,1
0.5152848579301124,-0.8376384505340109,1
0.8285279326596671,-0.8376384505340109,1
-0.11120129152899556,-0.2078351042678377,1
0.8285279326596671,0.6319026907537268,1
1.9248786942131078,0.0020993444875536805,1
1.2983925447539983,-1.6773762455555763,1
0.2020417832005577,-0.2078351042678377,1
0.04542024583578108,-1.2575073480447936,1
0.04542024583578108,-1.0475728992894022,1
0.9851494700244438,-0.2078351042678377,1
0.5152848579301124,-1.0475728992894022,1
-0.7376874409881049,-1.6773762455555763,1
0.2020417832005577,-0.8376384505340109,1
0.3586633205653358,-0.2078351042678377,1
0.3586633205653358,-0.41776955302322905,1
1.1417710073892218,-0.41776955302322905,1
-0.5810659036233283,-1.2575073480447936,1
0.3586633205653358,-0.6277040017786204,1
