x1,x2,y
-0.4160635963169558,0.9437590154191904,0
-1.311150471500144,-0.009548310544087363,0
-0.7061046141333022,0.38829090893186613,0
-1.4736017540793138,0.10195283416120365,0
-0.9898934976658589,1.221272427726922,0
0.19930573757871295,2.158793463879834,0
-1.0633176456461186,0.35851584148483967,0
-0.9604706675341771,0.46809650753560694,0
-1.6719229349367173,0.010831471270931925,0
-1.6792487123177735,-0.4462885518128612,0
0.29131121212294075,1.5681224635159143,0
-0.7037494078977224,0.033152327343391796,0
-0.717267070878309,-0.36560289036553373,0
-2.5414773896097853,0.05437222780383505,0
0.39835777989727844,1.8201328801506362,0
0.35940474820455603,2.6674857842246325,0
0.03070740252057126,1.9198045360641924,0
-0.479883724280316,0.20536249287205322,0
0.8210686878106207,1.4881155581392902,0
-1.1224828472535624,1.6098359590398128,0
-0.18212750514920922,0.5449514717204306,0
-0.8106551740719552,1.045508710220945,0
-1.296476108682589,0.8127621895072427,0
-0.3873622847884687,0.5746584035176564,0
-0.5895774717546118,0.035848219814093585,0
-0.9019442906351698,-0.07003639456930488,0
-0.5012435111952717,0.4641392895023028,0
-1.0604038955651192,0.73718143697099,0
-0.48853235532119976,0.8748388414412943,0
-0.8369128374325335,0.44955417904139483,0
-1.1901745955876566,0.08594394273891759,0
0.0069018872358947575,0.6848320110067843,0
-0.057791865746097626,2.3870883637174787,0
0.41149863530546393,2.974115344455527,0
-0.5920079262631881,0.22597081160534957,0
-0.7804194921847909,-0.12467629792387194,0
0.08906977965465662,0.1119941647670799,0
-1.0072871603157851,1.7273579568774609,0
-1.382830515628118,-0.8152072103324751,0
0.2557702767887331,1.0555369874703069,0
-0.7110175852450722,1.1209395363088739,0
-1.7190512034747258,-1.810310019972159,0
-1.664766987337342,0.45793057164350515,0
-1.4639296012296152,0.544215944429828,0
-0.494338633711337,1.8835248433120164,0
-1.3649353902715542,-0.3913527401891973,0
-0.6289440952647999,1.716958191595753,0
-1.3577723734749876,0.5564996179957904,0
-0.0034279350544262344,1.219101093986514,0
-0.6623434376487998,1.2499872620923491,0
2.6890963845334257,0.3856838174296032,1
0.9489805551532693,0.4908419965756783,1
1.7474311204173671,-0.1638079670564361,1
0.010098875853661218,-1.6972197463274017,1
1.4197507622681538,-0.15247496144115003,1
0.3080464926360513,-0.9093958052369666,1
1.4222996610237315,-0.32129884518419005,1
-0.9067385372002307,-1.5841676509518214,1
1.966265563970238,-0.7281213263931113,1
0.11653621536039488,-0.7206691747193578,1
-1.0786701578066653,-2.1193052531057868,1
0.6472856883084547,-0.46817573304550814,1
0.936317031985279,-1.9993820530952744,1
0.9121749029373858,-0.7384391544665183,1
0.5638720395949823,-0.7186534580168382,1
1.0847199223788042,0.08119426484436806,1
0.9127530504941375,0.012236435020565317,1
0.1153639067721452,-0.7723654284634347,1
1.2159301927614172,-1.553943273522774,1
0.4486940017115458,-0.9116591941371355,1
0.3970040711777716,0.18662088335600863,1
1.1468703780311609,-0.8204150250258171,1
1.5448724236657594,-1.58586076297738,1
1.168377258787277,-1.0613790486867978,1
1.1308250723831974,-0.36888040711227593,1
2.47100218962063,-0.2858917479267043,1
2.1609371212326978,0.11558815922912313,1
1.5214480059752744,-0.1650394022772476,1
1.0497207386928624,-0.9110706619961981,1
0.37249276090801414,-0.5495278158191171,1
0.2079575596035947,-2.219191059975448,1
-1.2018105853828762,-1.939078176510399,1
0.9776718233446844,-0.7103908556516839,1
0.8819486259312541,-0.8428016896656191,1
-0.053615951502656085,0.2375031732233357,1
0.6779944408528964,0.1245543776515412,1
2.1934577517264517,-0.4163339650958861,1
1.6431144894224623,-1.8845282861571135,1
0.2968343302899391,-0.352911799504104,1
0.5326154135420236,-1.756535504748101,1
0.07336505538880123,-0.9742847236518289,1
0.8451618667806609,-0.4153452056114616,1
0.15553716239144538,-1.5631636440023788,1
-0.9423388149293808,-1.9911794609112312,1
0.4878496574923023,-0.4511154010829015,1
0.3299818524260029,-0.35887743469845335,1
0.23799521557621028,-0.47416747090864964,1
1.3266718582433097,-0.10656443009772326,1
-0.9552119778413746,-1.1565754513444506,1
0.17950486237095054,-0.9957426299281338,1
